standalone_allocated_bytes	mtime_utc	path
1310683136	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep32/index
1310420992	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep22/index
1310420992	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep2/index
1310412800	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep26/index
1310412800	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep17/index
1310699520	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep30/index
1310412800	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep20/index
1310412800	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep13/index
1310412800	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep18/index
1310412800	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep8/index
1310687232	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep33/index
1310662656	2026-07-11T11:07:57Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/gist-960-euclidean/R64_cold_rep38/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep12/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep6/index
217554944	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_pilot/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep1/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep3/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep4/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep14/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep9/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep7/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep10/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep11/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep5/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep2/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep13/index
210886656	2026-07-11T11:06:17Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/real_pilot/sift-128-euclidean/R64_cold_rep8/index
214081536	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep9/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep10/index
214077440	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep8/index
214069248	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep1/index
214081536	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep3/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep7/index
214069248	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep5/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep9/index
214065152	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep10/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep4/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep4/index
214069248	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep5/index
214077440	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep2/index
214056960	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep6/index
214069248	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep11/index
214065152	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep6/index
214077440	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep7/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep3/index
214069248	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep11/index
214077440	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep8/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep2/index
214069248	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep1/index
214073344	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/base_rep0/index
214077440	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_ops250/profile_ops_rep0/index
211738624	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep3/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep6/index
211746816	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep8/index
211750912	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep1/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep3/index
211746816	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep7/index
211734528	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep5/index
211738624	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep2/index
211746816	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep5/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep4/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep4/index
211746816	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep4/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep5/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep7/index
211738624	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep2/index
211734528	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep6/index
211738624	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep0/index
211738624	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep6/index
211750912	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep7/index
211746816	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep3/index
211726336	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep8/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep1/index
211742720	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep2/index
211726336	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep1/index
211738624	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_events_rep8/index
211746816	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/base_rep0/index
211750912	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/overhead_gate_v2/profile_ops_rep0/index
209104896	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/semantic_gate_align/align-profile/index
209207296	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/semantic_gate_align/align-base-rep2/index
209096704	2026-07-11T10:49:52Z	/home/ubuntu/pz/VectorDB/data/VectorDB/recovered_system_disk_20260711/runs/insert_cost_closure/semantic_gate_align/align-base/index
